6.000000000000000000e+01,7.399999999999999911e-01,2.399999999999999911e-01,2.000000000000000042e-02,7.093227078517763672e+11,1.439695085898170839e+39,9.430880521744162000e+15,3.739477743075043708e+07
4.000000000000000000e+01,7.399999999999999911e-01,2.399999999999999911e-01,2.000000000000000042e-02,6.087806899735083008e+11,6.621345324595037221e+38,1.057831116551615400e+16,3.599930570138821006e+07
3.000000000000000000e+01,7.399999999999999911e-01,2.399999999999999911e-01,2.000000000000000042e-02,5.411804169196970215e+11,3.572987412115586679e+38,1.186335827764567600e+16,3.481933487470494956e+07
2.000000000000000000e+01,7.399999999999999911e-01,2.399999999999999911e-01,2.000000000000000042e-02,4.517433082663322144e+11,1.328950747474157005e+38,1.478204991485382200e+16,3.286408297974235564e+07
1.500000000000000000e+01,7.399999999999999911e-01,2.399999999999999911e-01,2.000000000000000042e-02,3.919928034421461182e+11,5.941939639963572202e+37,1.801410378348553600e+16,3.127515540791006759e+07
1.000000000000000000e+01,7.399999999999999911e-01,2.399999999999999911e-01,2.000000000000000042e-02,3.169310241021242065e+11,1.693506855422677947e+37,2.524964345968648000e+16,2.888408857245396823e+07
7.000000000000000000e+00,7.399999999999999911e-01,2.399999999999999911e-01,2.000000000000000042e-02,2.602608294770203247e+11,4.876208130240411556e+36,3.539482994098664800e+16,2.668353741831373423e+07
2.000000000000000000e+00,7.399999999999999911e-01,2.399999999999999911e-01,2.000000000000000042e-02,1.300539640000000000e+11,3.636654190000000079e+34,1.277000580000000000e+17,1.923125550000000000e+07
