6.000000000000000000e+01,7.399999999999999911e-01,2.399999999999999911e-01,2.000000000000000042e-02,6.017518123362723389e+11,1.478777406152593576e+39,1.124249924541941000e+16,3.878205196406129748e+07
4.000000000000000000e+01,7.399999999999999911e-01,2.399999999999999911e-01,2.000000000000000042e-02,5.142019595274735107e+11,7.021387763971149508e+38,1.278218514781650400e+16,3.736354502701158077e+07
3.000000000000000000e+01,7.399999999999999911e-01,2.399999999999999911e-01,2.000000000000000042e-02,4.532582821623745117e+11,3.909398313541362404e+38,1.451967275645313000e+16,3.617172313160065562e+07
2.000000000000000000e+01,7.399999999999999911e-01,2.399999999999999911e-01,2.000000000000000042e-02,3.685396089359577026e+11,1.570906853643859611e+38,1.848834830246673200e+16,3.423883342391742766e+07
1.500000000000000000e+01,7.399999999999999911e-01,2.399999999999999911e-01,2.000000000000000042e-02,3.119858868958574829e+11,7.708446914073782936e+37,2.297529454880283200e+16,3.271610533486402407e+07
1.000000000000000000e+01,7.399999999999999911e-01,2.399999999999999911e-01,2.000000000000000042e-02,2.407744646984601746e+11,2.609721807997438923e+37,3.309113633047699600e+16,3.045414753394184634e+07
1.199999999999999956e+00,7.399999999999999911e-01,2.399999999999999911e-01,2.000000000000000042e-02,6.073245093773641205e+10,3.765721606548701844e+34,3.176369246417655680e+17,1.883813422897965834e+07
1.000000000000000000e+00,7.149999999999999689e-01,2.700000000000000178e-01,1.499999999999999944e-02,5.355060619469048309e+10,2.358700031747166317e+34,3.535607209537128960e+17,1.799761972765641659e+07
